datetime,outdoor_temperature,outdoor_feels_like,outdoor_app_temp,outdoor_dew_point,outdoor_humidity,indoor_temperature,indoor_humidity,pressure_relative,pressure_absolute
2025-01-31 01:55:00+01:00,,,,,,4.2,92.0,1013.8,1013.8
2025-01-31 02:00:00+01:00,,,,,,4.2,92.0,1013.9,1013.9
2025-01-31 02:05:00+01:00,,,,,,4.1,92.0,1013.9,1013.9
2025-01-31 02:10:00+01:00,,,,,,4.1,92.0,1014.1,1014.1
2025-01-31 02:15:00+01:00,,,,,,4.1,92.0,1014.1,1014.1
2025-01-31 02:20:00+01:00,,,,,,4.0,92.0,1014.1,1014.1
2025-01-31 02:25:00+01:00,,,,,,4.0,92.0,1014.1,1014.1
2025-01-31 02:30:00+01:00,,,,,,4.0,92.0,1014.2,1014.2
2025-01-31 02:35:00+01:00,,,,,,3.9,92.0,1014.3,1014.3
2025-01-31 02:40:00+01:00,,,,,,3.9,92.0,1014.3,1014.3
2025-01-31 02:45:00+01:00,,,,,,3.9,92.0,1014.4,1014.4
2025-01-31 02:50:00+01:00,,,,,,3.9,92.0,1014.4,1014.4
2025-01-31 02:55:00+01:00,,,,,,3.8,91.0,1014.4,1014.4
2025-01-31 03:00:00+01:00,,,,,,3.8,91.0,1014.6,1014.6
2025-01-31 03:05:00+01:00,,,,,,3.8,91.0,1014.5,1014.5
2025-01-31 03:10:00+01:00,,,,,,3.8,91.0,1014.6,1014.6
2025-01-31 03:15:00+01:00,,,,,,3.7,91.0,1014.5,1014.5
2025-01-31 03:20:00+01:00,,,,,,3.7,92.0,1014.6,1014.6
2025-01-31 03:25:00+01:00,,,,,,3.7,92.0,1014.6,1014.6
2025-01-31 03:30:00+01:00,,,,,,3.7,92.0,1014.6,1014.6
2025-01-31 03:35:00+01:00,,,,,,3.7,92.0,1014.6,1014.6
2025-01-31 03:40:00+01:00,,,,,,3.6,92.0,1014.7,1014.7
2025-01-31 03:45:00+01:00,,,,,,3.6,92.0,1014.7,1014.7
2025-01-31 03:50:00+01:00,,,,,,3.6,92.0,1014.7,1014.7
2025-01-31 03:55:00+01:00,,,,,,3.6,92.0,1014.7,1014.7
2025-01-31 04:00:00+01:00,,,,,,3.6,92.0,1014.8,1014.8
2025-01-31 04:05:00+01:00,,,,,,3.6,92.0,1014.9,1014.9
2025-01-31 04:10:00+01:00,,,,,,3.6,92.0,1014.9,1014.9
2025-01-31 04:15:00+01:00,,,,,,3.6,92.0,1014.9,1014.9
2025-01-31 04:20:00+01:00,,,,,,3.6,92.0,1015.1,1015.1
2025-01-31 04:25:00+01:00,,,,,,3.6,92.0,1015.0,1015.0
2025-01-31 04:30:00+01:00,,,,,,3.6,92.0,1015.1,1015.1
2025-01-31 04:35:00+01:00,,,,,,3.6,92.0,1015.1,1015.1
2025-01-31 04:40:00+01:00,,,,,,3.6,92.0,1015.2,1015.2
2025-01-31 04:45:00+01:00,,,,,,3.6,92.0,1015.2,1015.2
2025-01-31 04:50:00+01:00,,,,,,3.6,92.0,1015.3,1015.3
2025-01-31 04:55:00+01:00,,,,,,3.5,92.0,1015.3,1015.3
2025-01-31 05:00:00+01:00,,,,,,3.5,92.0,1015.3,1015.3
2025-01-31 05:05:00+01:00,,,,,,3.5,92.0,1015.5,1015.5
2025-01-31 05:10:00+01:00,,,,,,3.5,92.0,1015.5,1015.5
2025-01-31 05:15:00+01:00,,,,,,3.5,92.0,1015.4,1015.4
2025-01-31 05:20:00+01:00,,,,,,3.5,92.0,1015.6,1015.6
2025-01-31 05:25:00+01:00,,,,,,3.5,92.0,1015.6,1015.6
2025-01-31 05:30:00+01:00,,,,,,3.5,92.0,1015.7,1015.7
2025-01-31 05:35:00+01:00,,,,,,3.5,92.0,1015.7,1015.7
2025-01-31 05:40:00+01:00,,,,,,3.5,92.0,1015.8,1015.8
2025-01-31 05:45:00+01:00,,,,,,3.5,92.0,1015.8,1015.8
2025-01-31 05:50:00+01:00,,,,,,3.5,92.0,1015.9,1015.9
2025-01-31 05:55:00+01:00,,,,,,3.5,92.0,1015.9,1015.9
2025-01-31 06:00:00+01:00,,,,,,3.5,92.0,1015.9,1015.9
2025-01-31 06:05:00+01:00,,,,,,3.4,92.0,1015.9,1015.9
2025-01-31 06:10:00+01:00,,,,,,3.4,92.0,1016.0,1016.0
2025-01-31 06:15:00+01:00,,,,,,3.4,92.0,1016.0,1016.0
2025-01-31 06:20:00+01:00,,,,,,3.4,92.0,1016.0,1016.0
2025-01-31 06:25:00+01:00,,,,,,3.3,92.0,1016.0,1016.0
2025-01-31 06:30:00+01:00,,,,,,3.3,92.0,1016.1,1016.1
2025-01-31 06:35:00+01:00,,,,,,3.3,92.0,1016.1,1016.1
2025-01-31 06:40:00+01:00,,,,,,3.3,92.0,1016.1,1016.1
2025-01-31 06:45:00+01:00,,,,,,3.2,92.0,1016.0,1016.0
2025-01-31 06:50:00+01:00,,,,,,3.2,92.0,1016.1,1016.1
2025-01-31 06:55:00+01:00,,,,,,3.2,92.0,1016.1,1016.1
2025-01-31 07:00:00+01:00,,,,,,3.2,92.0,1016.2,1016.2
2025-01-31 07:05:00+01:00,,,,,,3.1,92.0,1016.4,1016.4
2025-01-31 07:10:00+01:00,,,,,,3.1,91.0,1016.4,1016.4
2025-01-31 07:15:00+01:00,,,,,,3.1,91.0,1016.4,1016.4
2025-01-31 07:20:00+01:00,,,,,,3.0,91.0,1016.4,1016.4
2025-01-31 07:25:00+01:00,,,,,,3.0,91.0,1016.5,1016.5
2025-01-31 07:30:00+01:00,,,,,,3.0,91.0,1016.6,1016.6
2025-01-31 07:35:00+01:00,,,,,,3.0,91.0,1016.5,1016.5
2025-01-31 07:40:00+01:00,,,,,,2.9,91.0,1016.7,1016.7
2025-01-31 07:45:00+01:00,,,,,,2.9,91.0,1016.7,1016.7
2025-01-31 07:50:00+01:00,,,,,,2.9,91.0,1016.8,1016.8
2025-01-31 07:55:00+01:00,,,,,,2.8,91.0,1017.0,1017.0
2025-01-31 08:00:00+01:00,,,,,,2.8,91.0,1017.0,1017.0
2025-01-31 08:05:00+01:00,,,,,,2.8,91.0,1017.1,1017.1
2025-01-31 08:10:00+01:00,,,,,,2.8,91.0,1017.2,1017.2
2025-01-31 08:15:00+01:00,,,,,,2.8,91.0,1017.2,1017.2
2025-01-31 08:20:00+01:00,,,,,,2.8,91.0,1017.1,1017.1
2025-01-31 08:25:00+01:00,,,,,,2.7,91.0,1017.2,1017.2
2025-01-31 08:30:00+01:00,,,,,,2.7,91.0,1017.3,1017.3
2025-01-31 08:35:00+01:00,,,,,,2.7,91.0,1017.3,1017.3
2025-01-31 08:40:00+01:00,,,,,,2.7,92.0,1017.4,1017.4
2025-01-31 08:45:00+01:00,,,,,,2.7,92.0,1017.3,1017.3
2025-01-31 08:50:00+01:00,,,,,,2.7,92.0,1017.4,1017.4
2025-01-31 08:55:00+01:00,,,,,,2.7,92.0,1017.6,1017.6
2025-01-31 09:00:00+01:00,,,,,,2.7,92.0,1017.5,1017.5
2025-01-31 09:05:00+01:00,,,,,,2.7,92.0,1017.5,1017.5
2025-01-31 09:10:00+01:00,,,,,,2.8,92.0,1017.7,1017.7
2025-01-31 09:15:00+01:00,,,,,,2.8,92.0,1017.6,1017.6
2025-01-31 09:20:00+01:00,,,,,,2.8,92.0,1017.7,1017.7
2025-01-31 09:25:00+01:00,,,,,,2.8,92.0,1017.6,1017.6
2025-01-31 09:30:00+01:00,,,,,,2.8,92.0,1017.8,1017.8
2025-01-31 09:35:00+01:00,,,,,,2.8,92.0,1017.7,1017.7
2025-01-31 09:40:00+01:00,,,,,,2.9,93.0,1017.7,1017.7
2025-01-31 09:45:00+01:00,,,,,,2.9,93.0,1017.7,1017.7
2025-01-31 09:50:00+01:00,,,,,,3.0,93.0,1017.8,1017.8
2025-01-31 09:55:00+01:00,,,,,,3.0,93.0,1017.9,1017.9
2025-01-31 10:00:00+01:00,,,,,,3.0,93.0,1018.0,1018.0
2025-01-31 10:05:00+01:00,,,,,,3.1,93.0,1017.9,1017.9
2025-01-31 10:10:00+01:00,,,,,,3.2,93.0,1017.9,1017.9
2025-01-31 10:15:00+01:00,,,,,,3.3,93.0,1017.9,1017.9
2025-01-31 10:20:00+01:00,,,,,,3.3,93.0,1017.9,1017.9
2025-01-31 10:25:00+01:00,,,,,,3.4,93.0,1018.0,1018.0
2025-01-31 10:30:00+01:00,,,,,,3.4,93.0,1018.1,1018.1
2025-01-31 10:35:00+01:00,,,,,,3.5,93.0,1018.1,1018.1
2025-01-31 10:40:00+01:00,,,,,,3.6,93.0,1018.2,1018.2
2025-01-31 10:45:00+01:00,,,,,,3.8,93.0,1018.2,1018.2
2025-01-31 10:50:00+01:00,,,,,,3.9,93.0,1018.3,1018.3
2025-01-31 10:55:00+01:00,,,,,,4.1,93.0,1018.3,1018.3
2025-01-31 11:00:00+01:00,,,,,,4.3,93.0,1018.4,1018.4
2025-01-31 11:05:00+01:00,,,,,,4.4,93.0,1018.5,1018.5
2025-01-31 11:10:00+01:00,,,,,,4.7,92.0,1018.5,1018.5
2025-01-31 11:15:00+01:00,,,,,,4.8,92.0,1018.6,1018.6
2025-01-31 11:20:00+01:00,,,,,,5.1,91.0,1018.6,1018.6
2025-01-31 11:25:00+01:00,,,,,,5.3,91.0,1018.7,1018.7
2025-01-31 11:30:00+01:00,,,,,,5.5,91.0,1018.8,1018.8
2025-01-31 11:35:00+01:00,,,,,,5.5,91.0,1018.8,1018.8
2025-01-31 11:40:00+01:00,,,,,,5.7,90.0,1018.8,1018.8
2025-01-31 11:45:00+01:00,,,,,,5.9,90.0,1018.9,1018.9
2025-01-31 11:50:00+01:00,,,,,,6.1,90.0,1018.8,1018.8
2025-01-31 11:55:00+01:00,,,,,,6.3,90.0,1018.9,1018.9
2025-01-31 12:00:00+01:00,,,,,,6.5,89.0,1018.8,1018.8
2025-01-31 12:05:00+01:00,,,,,,6.7,89.0,1018.8,1018.8
2025-01-31 12:10:00+01:00,,,,,,6.9,89.0,1018.8,1018.8
2025-01-31 12:15:00+01:00,,,,,,7.0,89.0,1018.9,1018.9
2025-01-31 12:20:00+01:00,,,,,,7.0,89.0,1018.9,1018.9
2025-01-31 12:25:00+01:00,,,,,,7.2,89.0,1018.8,1018.8
2025-01-31 12:30:00+01:00,,,,,,7.4,88.0,1018.9,1018.9
2025-01-31 12:35:00+01:00,,,,,,7.7,88.0,1018.9,1018.9
2025-01-31 12:40:00+01:00,,,,,,7.9,88.0,1018.9,1018.9
2025-01-31 12:45:00+01:00,,,,,,8.0,87.0,1018.9,1018.9
2025-01-31 12:50:00+01:00,,,,,,8.2,87.0,1018.9,1018.9
2025-01-31 12:55:00+01:00,,,,,,8.3,87.0,1018.9,1018.9
2025-01-31 13:00:00+01:00,,,,,,8.4,87.0,1018.8,1018.8
2025-01-31 13:05:00+01:00,,,,,,8.5,87.0,1018.9,1018.9
2025-01-31 13:10:00+01:00,,,,,,8.6,87.0,1018.9,1018.9
2025-01-31 13:15:00+01:00,,,,,,8.8,87.0,1019.0,1019.0
2025-01-31 13:20:00+01:00,,,,,,8.8,86.0,1019.0,1019.0
2025-01-31 13:25:00+01:00,,,,,,8.9,86.0,1019.1,1019.1
2025-01-31 13:30:00+01:00,,,,,,9.1,86.0,1019.0,1019.0
2025-01-31 13:35:00+01:00,,,,,,9.1,86.0,1019.0,1019.0
2025-01-31 13:40:00+01:00,,,,,,9.3,86.0,1019.1,1019.1
2025-01-31 13:45:00+01:00,,,,,,9.3,86.0,1019.1,1019.1
2025-01-31 13:50:00+01:00,,,,,,9.5,86.0,1019.1,1019.1
2025-01-31 13:55:00+01:00,,,,,,9.5,86.0,1019.1,1019.1
2025-01-31 14:00:00+01:00,,,,,,9.5,86.0,1019.2,1019.2
2025-01-31 14:05:00+01:00,,,,,,9.6,86.0,1019.2,1019.2
2025-01-31 14:10:00+01:00,,,,,,9.6,86.0,1019.3,1019.3
2025-01-31 14:15:00+01:00,,,,,,9.5,86.0,1019.3,1019.3
2025-01-31 14:20:00+01:00,,,,,,9.5,86.0,1019.4,1019.4
2025-01-31 14:25:00+01:00,,,,,,9.5,86.0,1019.3,1019.3
2025-01-31 14:30:00+01:00,,,,,,9.5,86.0,1019.3,1019.3
2025-01-31 14:35:00+01:00,,,,,,9.5,86.0,1019.4,1019.4
2025-01-31 14:40:00+01:00,,,,,,9.5,87.0,1019.2,1019.2
2025-01-31 14:45:00+01:00,,,,,,9.5,87.0,1019.3,1019.3
2025-01-31 14:50:00+01:00,,,,,,9.5,87.0,1019.3,1019.3
2025-01-31 14:55:00+01:00,,,,,,9.4,87.0,1019.3,1019.3
2025-01-31 15:00:00+01:00,,,,,,9.4,87.0,1019.3,1019.3
2025-01-31 15:05:00+01:00,,,,,,9.4,87.0,1019.2,1019.2
2025-01-31 15:10:00+01:00,,,,,,9.4,88.0,1019.3,1019.3
2025-01-31 15:15:00+01:00,,,,,,9.3,88.0,1019.2,1019.2
2025-01-31 15:20:00+01:00,,,,,,9.3,88.0,1019.2,1019.2
2025-01-31 15:25:00+01:00,,,,,,9.2,88.0,1019.1,1019.1
2025-01-31 15:30:00+01:00,,,,,,9.2,88.0,1019.2,1019.2
2025-01-31 15:35:00+01:00,,,,,,9.2,89.0,1019.4,1019.4
2025-01-31 15:40:00+01:00,,,,,,9.1,89.0,1019.3,1019.3
2025-01-31 15:45:00+01:00,,,,,,9.1,89.0,1019.5,1019.5
2025-01-31 15:50:00+01:00,,,,,,9.0,89.0,1019.4,1019.4
2025-01-31 15:55:00+01:00,,,,,,8.9,89.0,1019.5,1019.5
2025-01-31 16:00:00+01:00,,,,,,8.9,89.0,1019.4,1019.4
2025-01-31 16:05:00+01:00,,,,,,8.8,90.0,1019.5,1019.5
2025-01-31 16:10:00+01:00,,,,,,8.7,90.0,1019.5,1019.5
2025-01-31 16:15:00+01:00,,,,,,8.7,90.0,1019.6,1019.6
2025-01-31 16:20:00+01:00,,,,,,8.6,90.0,1019.5,1019.5
2025-01-31 16:25:00+01:00,,,,,,8.5,90.0,1019.6,1019.6
2025-01-31 16:30:00+01:00,,,,,,8.5,90.0,1019.6,1019.6
2025-01-31 16:35:00+01:00,,,,,,8.4,91.0,1019.6,1019.6
2025-01-31 16:40:00+01:00,,,,,,8.3,91.0,1019.6,1019.6
2025-01-31 16:45:00+01:00,,,,,,8.3,91.0,1019.6,1019.6
2025-01-31 16:50:00+01:00,,,,,,8.2,91.0,1019.6,1019.6
2025-01-31 16:55:00+01:00,,,,,,8.1,91.0,1019.7,1019.7
2025-01-31 17:00:00+01:00,,,,,,8.0,91.0,1019.6,1019.6
2025-01-31 17:05:00+01:00,,,,,,7.9,91.0,1019.6,1019.6
2025-01-31 17:10:00+01:00,,,,,,7.9,91.0,1019.8,1019.8
2025-01-31 17:15:00+01:00,,,,,,7.8,91.0,1019.7,1019.7
2025-01-31 17:20:00+01:00,,,,,,7.6,91.0,1019.7,1019.7
2025-01-31 17:25:00+01:00,,,,,,7.6,91.0,1019.7,1019.7
2025-01-31 17:30:00+01:00,,,,,,7.5,91.0,1019.8,1019.8
2025-01-31 17:35:00+01:00,,,,,,7.4,91.0,1019.9,1019.9
2025-01-31 17:40:00+01:00,,,,,,7.3,91.0,1019.9,1019.9
2025-01-31 17:45:00+01:00,,,,,,7.2,91.0,1020.0,1020.0
2025-01-31 17:50:00+01:00,,,,,,7.1,91.0,1019.9,1019.9
2025-01-31 17:55:00+01:00,,,,,,7.0,91.0,1020.0,1020.0
2025-01-31 18:00:00+01:00,,,,,,6.9,91.0,1019.9,1019.9
2025-01-31 18:05:00+01:00,,,,,,6.8,90.0,1020.0,1020.0
2025-01-31 18:10:00+01:00,,,,,,6.7,90.0,1020.0,1020.0
2025-01-31 18:15:00+01:00,,,,,,6.6,90.0,1020.1,1020.1
2025-01-31 18:20:00+01:00,,,,,,6.5,90.0,1020.2,1020.2
2025-01-31 18:25:00+01:00,,,,,,6.5,90.0,1020.3,1020.3
2025-01-31 18:30:00+01:00,,,,,,6.4,90.0,1020.3,1020.3
2025-01-31 18:35:00+01:00,,,,,,6.3,90.0,1020.3,1020.3
2025-01-31 18:40:00+01:00,,,,,,6.2,90.0,1020.4,1020.4
2025-01-31 18:45:00+01:00,,,,,,6.1,90.0,1020.4,1020.4
2025-01-31 18:50:00+01:00,,,,,,6.0,90.0,1020.4,1020.4
2025-01-31 18:55:00+01:00,,,,,,6.0,90.0,1020.5,1020.5
2025-01-31 19:00:00+01:00,,,,,,5.9,90.0,1020.4,1020.4
2025-01-31 19:05:00+01:00,,,,,,5.8,90.0,1020.5,1020.5
2025-01-31 19:10:00+01:00,,,,,,5.7,90.0,1020.6,1020.6
2025-01-31 19:15:00+01:00,,,,,,5.6,90.0,1020.7,1020.7
2025-01-31 19:20:00+01:00,,,,,,5.5,90.0,1020.7,1020.7
2025-01-31 19:25:00+01:00,,,,,,5.5,90.0,1020.8,1020.8
2025-01-31 19:30:00+01:00,,,,,,5.4,90.0,1020.8,1020.8
2025-01-31 19:35:00+01:00,,,,,,5.3,90.0,1020.9,1020.9
2025-01-31 19:40:00+01:00,,,,,,5.2,90.0,1021.1,1021.1
2025-01-31 19:45:00+01:00,,,,,,5.1,90.0,1021.0,1021.0
2025-01-31 19:50:00+01:00,,,,,,5.1,90.0,1021.2,1021.2
2025-01-31 19:55:00+01:00,,,,,,5.0,90.0,1021.1,1021.1
2025-01-31 20:00:00+01:00,,,,,,4.9,90.0,1021.2,1021.2
2025-01-31 20:05:00+01:00,,,,,,4.9,90.0,1021.3,1021.3
2025-01-31 20:10:00+01:00,,,,,,4.8,90.0,1021.3,1021.3
2025-01-31 20:15:00+01:00,,,,,,4.7,90.0,1021.4,1021.4
2025-01-31 20:20:00+01:00,,,,,,4.6,90.0,1021.5,1021.5
2025-01-31 20:25:00+01:00,,,,,,4.6,90.0,1021.5,1021.5
2025-01-31 20:30:00+01:00,,,,,,4.5,90.0,1021.5,1021.5
2025-01-31 20:35:00+01:00,,,,,,4.4,90.0,1021.4,1021.4
2025-01-31 20:40:00+01:00,,,,,,4.4,90.0,1021.6,1021.6
2025-01-31 20:45:00+01:00,,,,,,4.3,90.0,1021.5,1021.5
2025-01-31 20:50:00+01:00,,,,,,4.2,90.0,1021.6,1021.6
2025-01-31 20:55:00+01:00,,,,,,4.2,90.0,1021.6,1021.6
2025-01-31 21:00:00+01:00,,,,,,4.1,90.0,1021.6,1021.6
2025-01-31 21:05:00+01:00,,,,,,4.1,90.0,1021.7,1021.7
2025-01-31 21:10:00+01:00,,,,,,4.0,90.0,1021.7,1021.7
2025-01-31 21:15:00+01:00,,,,,,4.0,90.0,1021.8,1021.8
2025-01-31 21:20:00+01:00,,,,,,3.9,90.0,1021.8,1021.8
2025-01-31 21:25:00+01:00,,,,,,3.8,90.0,1021.8,1021.8
2025-01-31 21:30:00+01:00,,,,,,3.8,90.0,1021.8,1021.8
2025-01-31 21:35:00+01:00,,,,,,3.7,90.0,1021.8,1021.8
2025-01-31 21:40:00+01:00,,,,,,3.7,90.0,1021.8,1021.8
2025-01-31 21:45:00+01:00,,,,,,3.6,90.0,1021.8,1021.8
2025-01-31 21:50:00+01:00,,,,,,3.6,90.0,1021.8,1021.8
2025-01-31 21:55:00+01:00,,,,,,3.5,90.0,1021.8,1021.8
2025-01-31 22:00:00+01:00,,,,,,3.5,89.0,1021.7,1021.7
2025-01-31 22:05:00+01:00,,,,,,3.4,90.0,1021.8,1021.8
2025-01-31 22:10:00+01:00,,,,,,3.4,90.0,1021.9,1021.9
2025-01-31 22:15:00+01:00,,,,,,3.3,90.0,1021.9,1021.9
2025-01-31 22:20:00+01:00,,,,,,3.3,90.0,1021.9,1021.9
2025-01-31 22:25:00+01:00,,,,,,3.2,90.0,1022.0,1022.0
2025-01-31 22:30:00+01:00,,,,,,3.2,90.0,1022.1,1022.1
2025-01-31 22:35:00+01:00,,,,,,3.2,90.0,1022.1,1022.1
2025-01-31 22:40:00+01:00,,,,,,3.1,90.0,1022.1,1022.1
2025-01-31 22:45:00+01:00,,,,,,3.1,90.0,1022.1,1022.1
2025-01-31 22:50:00+01:00,,,,,,3.1,90.0,1022.1,1022.1
2025-01-31 22:55:00+01:00,,,,,,3.0,90.0,1022.2,1022.2
2025-01-31 23:00:00+01:00,,,,,,3.0,90.0,1022.2,1022.2
2025-01-31 23:05:00+01:00,,,,,,2.9,90.0,1022.3,1022.3
2025-01-31 23:10:00+01:00,,,,,,2.9,90.0,1022.3,1022.3
2025-01-31 23:15:00+01:00,,,,,,2.9,90.0,1022.4,1022.4
2025-01-31 23:20:00+01:00,,,,,,2.8,90.0,1022.4,1022.4
2025-01-31 23:25:00+01:00,,,,,,2.8,89.0,1022.4,1022.4
2025-01-31 23:30:00+01:00,,,,,,2.7,90.0,1022.5,1022.5
2025-01-31 23:35:00+01:00,,,,,,2.7,90.0,1022.5,1022.5
2025-01-31 23:40:00+01:00,,,,,,2.6,90.0,1022.6,1022.6
2025-01-31 23:45:00+01:00,,,,,,2.6,89.0,1022.5,1022.5
2025-01-31 23:50:00+01:00,,,,,,2.6,89.0,1022.5,1022.5
2025-01-31 23:55:00+01:00,,,,,,2.5,89.0,1022.5,1022.5
